,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
977,Shot Chart Detail,0022000376,123,201565,Derrick Rose,1610612752,New York Knicks,1,1,58,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,57,10,1,0,20210209,MIA,NYK
978,Shot Chart Detail,0022000376,165,201565,Derrick Rose,1610612752,New York Knicks,2,10,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-214,155,1,1,20210209,MIA,NYK
979,Shot Chart Detail,0022000376,180,201565,Derrick Rose,1610612752,New York Knicks,2,8,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-114,236,1,1,20210209,MIA,NYK
980,Shot Chart Detail,0022000376,227,201565,Derrick Rose,1610612752,New York Knicks,2,5,2,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,47,202,1,1,20210209,MIA,NYK
981,Shot Chart Detail,0022000376,433,201565,Derrick Rose,1610612752,New York Knicks,3,1,50,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-139,-2,1,1,20210209,MIA,NYK
982,Shot Chart Detail,0022000376,447,201565,Derrick Rose,1610612752,New York Knicks,3,0,22,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-6,63,1,0,20210209,MIA,NYK
983,Shot Chart Detail,0022000376,506,201565,Derrick Rose,1610612752,New York Knicks,4,8,44,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,34,115,1,0,20210209,MIA,NYK
984,Shot Chart Detail,0022000376,523,201565,Derrick Rose,1610612752,New York Knicks,4,7,42,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-109,155,1,1,20210209,MIA,NYK
985,Shot Chart Detail,0022000376,526,201565,Derrick Rose,1610612752,New York Knicks,4,7,21,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,138,225,1,0,20210209,MIA,NYK
986,Shot Chart Detail,0022000396,139,201565,Derrick Rose,1610612752,New York Knicks,1,1,20,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-244,-2,1,0,20210212,WAS,NYK
987,Shot Chart Detail,0022000396,173,201565,Derrick Rose,1610612752,New York Knicks,2,11,2,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-100,63,1,0,20210212,WAS,NYK
988,Shot Chart Detail,0022000396,202,201565,Derrick Rose,1610612752,New York Knicks,2,8,10,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-54,20,1,1,20210212,WAS,NYK
989,Shot Chart Detail,0022000396,249,201565,Derrick Rose,1610612752,New York Knicks,2,5,0,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,45,51,1,0,20210212,WAS,NYK
990,Shot Chart Detail,0022000396,270,201565,Derrick Rose,1610612752,New York Knicks,2,3,36,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,61,148,1,1,20210212,WAS,NYK
991,Shot Chart Detail,0022000396,487,201565,Derrick Rose,1610612752,New York Knicks,3,1,5,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-11,39,1,1,20210212,WAS,NYK
992,Shot Chart Detail,0022000396,532,201565,Derrick Rose,1610612752,New York Knicks,4,11,12,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,180,-16,1,1,20210212,WAS,NYK
993,Shot Chart Detail,0022000396,543,201565,Derrick Rose,1610612752,New York Knicks,4,10,19,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-100,0,1,1,20210212,WAS,NYK
994,Shot Chart Detail,0022000396,556,201565,Derrick Rose,1610612752,New York Knicks,4,8,13,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-81,160,1,1,20210212,WAS,NYK
995,Shot Chart Detail,0022000396,569,201565,Derrick Rose,1610612752,New York Knicks,4,6,49,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-192,37,1,1,20210212,WAS,NYK
996,Shot Chart Detail,0022000396,582,201565,Derrick Rose,1610612752,New York Knicks,4,5,45,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,42,5,1,0,20210212,WAS,NYK
997,Shot Chart Detail,0022000408,132,201565,Derrick Rose,1610612752,New York Knicks,1,0,24,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,13,53,1,0,20210213,NYK,HOU
998,Shot Chart Detail,0022000408,145,201565,Derrick Rose,1610612752,New York Knicks,2,10,52,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,35,-1,1,1,20210213,NYK,HOU
999,Shot Chart Detail,0022000408,160,201565,Derrick Rose,1610612752,New York Knicks,2,9,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,152,200,1,1,20210213,NYK,HOU
1000,Shot Chart Detail,0022000408,390,201565,Derrick Rose,1610612752,New York Knicks,3,4,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,114,224,1,0,20210213,NYK,HOU
1001,Shot Chart Detail,0022000408,394,201565,Derrick Rose,1610612752,New York Knicks,3,4,15,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,41,84,1,1,20210213,NYK,HOU
1002,Shot Chart Detail,0022000408,399,201565,Derrick Rose,1610612752,New York Knicks,3,3,47,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-84,11,1,0,20210213,NYK,HOU
1003,Shot Chart Detail,0022000408,411,201565,Derrick Rose,1610612752,New York Knicks,3,2,45,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-32,199,1,0,20210213,NYK,HOU
1004,Shot Chart Detail,0022000408,460,201565,Derrick Rose,1610612752,New York Knicks,4,11,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-101,189,1,0,20210213,NYK,HOU
1005,Shot Chart Detail,0022000408,476,201565,Derrick Rose,1610612752,New York Knicks,4,9,51,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,32,37,1,1,20210213,NYK,HOU
1006,Shot Chart Detail,0022000408,501,201565,Derrick Rose,1610612752,New York Knicks,4,7,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-14,20,1,1,20210213,NYK,HOU
1007,Shot Chart Detail,0022000408,535,201565,Derrick Rose,1610612752,New York Knicks,4,5,30,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-16,253,1,0,20210213,NYK,HOU
1008,Shot Chart Detail,0022000422,106,201565,Derrick Rose,1610612752,New York Knicks,1,2,58,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,8,1,0,20210215,NYK,ATL
1009,Shot Chart Detail,0022000422,115,201565,Derrick Rose,1610612752,New York Knicks,1,1,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,5,1,1,20210215,NYK,ATL
1010,Shot Chart Detail,0022000422,435,201565,Derrick Rose,1610612752,New York Knicks,3,2,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,-9,1,1,20210215,NYK,ATL
1011,Shot Chart Detail,0022000422,442,201565,Derrick Rose,1610612752,New York Knicks,3,2,9,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-101,147,1,0,20210215,NYK,ATL
1012,Shot Chart Detail,0022000422,468,201565,Derrick Rose,1610612752,New York Knicks,3,0,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,21,1,1,20210215,NYK,ATL
1013,Shot Chart Detail,0022000422,490,201565,Derrick Rose,1610612752,New York Knicks,4,10,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,103,225,1,0,20210215,NYK,ATL
1014,Shot Chart Detail,0022000422,494,201565,Derrick Rose,1610612752,New York Knicks,4,9,58,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,20,1,0,20210215,NYK,ATL
1015,Shot Chart Detail,0022000422,505,201565,Derrick Rose,1610612752,New York Knicks,4,9,24,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,51,15,1,0,20210215,NYK,ATL
1016,Shot Chart Detail,0022000422,528,201565,Derrick Rose,1610612752,New York Knicks,4,8,18,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-71,15,1,0,20210215,NYK,ATL
1017,Shot Chart Detail,0022000436,113,201565,Derrick Rose,1610612752,New York Knicks,1,2,21,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,90,54,1,0,20210217,ORL,NYK
1018,Shot Chart Detail,0022000436,153,201565,Derrick Rose,1610612752,New York Knicks,2,11,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,10,1,1,20210217,ORL,NYK
1019,Shot Chart Detail,0022000436,159,201565,Derrick Rose,1610612752,New York Knicks,2,10,54,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,22,1,0,20210217,ORL,NYK
1020,Shot Chart Detail,0022000436,193,201565,Derrick Rose,1610612752,New York Knicks,2,8,12,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,68,90,1,0,20210217,ORL,NYK
1021,Shot Chart Detail,0022000436,200,201565,Derrick Rose,1610612752,New York Knicks,2,7,34,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,29,1,0,20210217,ORL,NYK
1022,Shot Chart Detail,0022000436,452,201565,Derrick Rose,1610612752,New York Knicks,3,0,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,14,1,0,20210217,ORL,NYK
1023,Shot Chart Detail,0022000436,470,201565,Derrick Rose,1610612752,New York Knicks,4,11,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,23,269,1,0,20210217,ORL,NYK
1024,Shot Chart Detail,0022000436,497,201565,Derrick Rose,1610612752,New York Knicks,4,9,44,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,58,173,1,0,20210217,ORL,NYK
1025,Shot Chart Detail,0022000436,504,201565,Derrick Rose,1610612752,New York Knicks,4,9,14,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-38,119,1,0,20210217,ORL,NYK
1026,Shot Chart Detail,0022000436,515,201565,Derrick Rose,1610612752,New York Knicks,4,8,40,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-41,68,1,0,20210217,ORL,NYK
1027,Shot Chart Detail,0022000469,157,201565,Derrick Rose,1610612752,New York Knicks,1,0,1,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,29,1,0,20210221,NYK,MIN
1028,Shot Chart Detail,0022000469,161,201565,Derrick Rose,1610612752,New York Knicks,2,11,47,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,2,1,0,20210221,NYK,MIN
1029,Shot Chart Detail,0022000469,203,201565,Derrick Rose,1610612752,New York Knicks,2,8,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,13,1,1,20210221,NYK,MIN
1030,Shot Chart Detail,0022000469,212,201565,Derrick Rose,1610612752,New York Knicks,2,8,0,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-16,95,1,0,20210221,NYK,MIN
1031,Shot Chart Detail,0022000469,247,201565,Derrick Rose,1610612752,New York Knicks,2,5,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-121,220,1,0,20210221,NYK,MIN
1032,Shot Chart Detail,0022000469,488,201565,Derrick Rose,1610612752,New York Knicks,4,11,35,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,73,150,1,0,20210221,NYK,MIN
1033,Shot Chart Detail,0022000469,514,201565,Derrick Rose,1610612752,New York Knicks,4,9,25,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,38,88,1,0,20210221,NYK,MIN
1034,Shot Chart Detail,0022000469,623,201565,Derrick Rose,1610612752,New York Knicks,4,1,32,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,83,58,1,0,20210221,NYK,MIN
1035,Shot Chart Detail,0022000483,136,201565,Derrick Rose,1610612752,New York Knicks,1,1,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,141,215,1,1,20210223,NYK,GSW
1036,Shot Chart Detail,0022000483,174,201565,Derrick Rose,1610612752,New York Knicks,2,11,20,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-47,54,1,1,20210223,NYK,GSW
1037,Shot Chart Detail,0022000483,196,201565,Derrick Rose,1610612752,New York Knicks,2,8,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,11,1,1,20210223,NYK,GSW
1038,Shot Chart Detail,0022000483,207,201565,Derrick Rose,1610612752,New York Knicks,2,7,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-134,217,1,1,20210223,NYK,GSW
1039,Shot Chart Detail,0022000483,225,201565,Derrick Rose,1610612752,New York Knicks,2,5,23,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-157,163,1,0,20210223,NYK,GSW
1040,Shot Chart Detail,0022000483,254,201565,Derrick Rose,1610612752,New York Knicks,2,4,17,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-4,1,0,20210223,NYK,GSW
1041,Shot Chart Detail,0022000483,262,201565,Derrick Rose,1610612752,New York Knicks,2,3,28,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,20,1,1,20210223,NYK,GSW
1042,Shot Chart Detail,0022000483,461,201565,Derrick Rose,1610612752,New York Knicks,3,1,27,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,33,93,1,0,20210223,NYK,GSW
1043,Shot Chart Detail,0022000483,470,201565,Derrick Rose,1610612752,New York Knicks,3,0,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-184,174,1,0,20210223,NYK,GSW
1044,Shot Chart Detail,0022000483,494,201565,Derrick Rose,1610612752,New York Knicks,4,10,47,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-11,31,1,0,20210223,NYK,GSW
1045,Shot Chart Detail,0022000483,535,201565,Derrick Rose,1610612752,New York Knicks,4,8,1,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,12,31,1,1,20210223,NYK,GSW
1046,Shot Chart Detail,0022000483,582,201565,Derrick Rose,1610612752,New York Knicks,4,4,44,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,40,31,1,0,20210223,NYK,GSW
1047,Shot Chart Detail,0022000483,602,201565,Derrick Rose,1610612752,New York Knicks,4,3,19,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,19,29,1,0,20210223,NYK,GSW
1048,Shot Chart Detail,0022000483,606,201565,Derrick Rose,1610612752,New York Knicks,4,2,56,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,8,78,1,0,20210223,NYK,GSW
1049,Shot Chart Detail,0022000483,680,201565,Derrick Rose,1610612752,New York Knicks,4,0,6,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,157,204,1,0,20210223,NYK,GSW
1050,Shot Chart Detail,0022000500,7,201565,Derrick Rose,1610612752,New York Knicks,1,11,47,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,10,1,1,20210225,NYK,SAC
1051,Shot Chart Detail,0022000500,18,201565,Derrick Rose,1610612752,New York Knicks,1,10,25,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-24,193,1,1,20210225,NYK,SAC
1052,Shot Chart Detail,0022000500,26,201565,Derrick Rose,1610612752,New York Knicks,1,9,40,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-43,244,1,1,20210225,NYK,SAC
1053,Shot Chart Detail,0022000500,86,201565,Derrick Rose,1610612752,New York Knicks,1,5,2,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,81,153,1,1,20210225,NYK,SAC
1054,Shot Chart Detail,0022000500,96,201565,Derrick Rose,1610612752,New York Knicks,1,4,17,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-136,137,1,1,20210225,NYK,SAC
1055,Shot Chart Detail,0022000500,250,201565,Derrick Rose,1610612752,New York Knicks,2,4,47,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-47,143,1,1,20210225,NYK,SAC
1056,Shot Chart Detail,0022000500,339,201565,Derrick Rose,1610612752,New York Knicks,3,9,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-85,242,1,1,20210225,NYK,SAC
1057,Shot Chart Detail,0022000500,361,201565,Derrick Rose,1610612752,New York Knicks,3,8,7,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-5,74,1,0,20210225,NYK,SAC
1058,Shot Chart Detail,0022000500,398,201565,Derrick Rose,1610612752,New York Knicks,3,4,42,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,41,109,1,0,20210225,NYK,SAC
1059,Shot Chart Detail,0022000500,413,201565,Derrick Rose,1610612752,New York Knicks,3,3,16,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,15,1,0,20210225,NYK,SAC
1060,Shot Chart Detail,0022000500,435,201565,Derrick Rose,1610612752,New York Knicks,3,2,7,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-189,-1,1,0,20210225,NYK,SAC
1061,Shot Chart Detail,0022000515,48,201565,Derrick Rose,1610612752,New York Knicks,1,7,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-168,196,1,0,20210227,NYK,IND
1062,Shot Chart Detail,0022000515,60,201565,Derrick Rose,1610612752,New York Knicks,1,6,58,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-58,67,1,1,20210227,NYK,IND
1063,Shot Chart Detail,0022000515,86,201565,Derrick Rose,1610612752,New York Knicks,1,4,51,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,25,1,1,20210227,NYK,IND
1064,Shot Chart Detail,0022000515,111,201565,Derrick Rose,1610612752,New York Knicks,1,3,29,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,30,154,1,0,20210227,NYK,IND
1065,Shot Chart Detail,0022000515,258,201565,Derrick Rose,1610612752,New York Knicks,2,5,36,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,4,68,1,1,20210227,NYK,IND
1066,Shot Chart Detail,0022000515,290,201565,Derrick Rose,1610612752,New York Knicks,2,3,34,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,26,174,1,0,20210227,NYK,IND
1067,Shot Chart Detail,0022000515,327,201565,Derrick Rose,1610612752,New York Knicks,2,0,0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,101,268,1,1,20210227,NYK,IND
1068,Shot Chart Detail,0022000515,348,201565,Derrick Rose,1610612752,New York Knicks,3,10,44,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,16,120,1,0,20210227,NYK,IND
1069,Shot Chart Detail,0022000515,370,201565,Derrick Rose,1610612752,New York Knicks,3,8,40,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,88,77,1,1,20210227,NYK,IND
1070,Shot Chart Detail,0022000515,436,201565,Derrick Rose,1610612752,New York Knicks,3,3,31,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-2,174,1,1,20210227,NYK,IND
1071,Shot Chart Detail,0022000515,446,201565,Derrick Rose,1610612752,New York Knicks,3,1,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-100,237,1,0,20210227,NYK,IND
1072,Shot Chart Detail,0022000521,25,201565,Derrick Rose,1610612752,New York Knicks,1,9,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-84,251,1,1,20210228,DET,NYK
1073,Shot Chart Detail,0022000521,44,201565,Derrick Rose,1610612752,New York Knicks,1,7,29,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,16,1,1,20210228,DET,NYK
1074,Shot Chart Detail,0022000521,60,201565,Derrick Rose,1610612752,New York Knicks,1,6,25,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,25,1,0,20210228,DET,NYK
1075,Shot Chart Detail,0022000521,80,201565,Derrick Rose,1610612752,New York Knicks,1,4,41,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,79,10,1,0,20210228,DET,NYK
1076,Shot Chart Detail,0022000521,103,201565,Derrick Rose,1610612752,New York Knicks,1,3,24,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,10,1,0,20210228,DET,NYK
1077,Shot Chart Detail,0022000521,260,201565,Derrick Rose,1610612752,New York Knicks,2,4,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,19,6,1,1,20210228,DET,NYK
1078,Shot Chart Detail,0022000521,271,201565,Derrick Rose,1610612752,New York Knicks,2,3,3,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-236,0,1,0,20210228,DET,NYK
1079,Shot Chart Detail,0022000521,276,201565,Derrick Rose,1610612752,New York Knicks,2,2,24,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-32,85,1,0,20210228,DET,NYK
1080,Shot Chart Detail,0022000521,299,201565,Derrick Rose,1610612752,New York Knicks,2,0,50,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-38,9,1,0,20210228,DET,NYK
1081,Shot Chart Detail,0022000521,328,201565,Derrick Rose,1610612752,New York Knicks,3,11,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,11,1,1,20210228,DET,NYK
1082,Shot Chart Detail,0022000521,395,201565,Derrick Rose,1610612752,New York Knicks,3,4,11,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-141,116,1,0,20210228,DET,NYK
1083,Shot Chart Detail,0022000521,407,201565,Derrick Rose,1610612752,New York Knicks,3,2,58,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-137,142,1,1,20210228,DET,NYK
1084,Shot Chart Detail,0022000521,419,201565,Derrick Rose,1610612752,New York Knicks,3,1,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-77,253,1,1,20210228,DET,NYK
1085,Shot Chart Detail,0022000521,440,201565,Derrick Rose,1610612752,New York Knicks,3,0,16,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,82,96,1,0,20210228,DET,NYK
1086,Shot Chart Detail,0022000695,144,201565,Derrick Rose,1610612752,New York Knicks,1,4,51,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,46,16,1,0,20210327,MIL,NYK
1087,Shot Chart Detail,0022000695,107,201565,Derrick Rose,1610612752,New York Knicks,1,3,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-210,170,1,1,20210327,MIL,NYK
1088,Shot Chart Detail,0022000695,131,201565,Derrick Rose,1610612752,New York Knicks,1,1,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,146,236,1,0,20210327,MIL,NYK
1089,Shot Chart Detail,0022000695,142,201565,Derrick Rose,1610612752,New York Knicks,1,0,50,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,65,91,1,1,20210327,MIL,NYK
