,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
1301,Shot Chart Detail,0041600312,109,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,26,1,0,20170516,GSW,SAS
1302,Shot Chart Detail,0041600312,115,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,173,198,1,1,20170516,GSW,SAS
1303,Shot Chart Detail,0041600312,231,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,138,218,1,1,20170516,GSW,SAS
1304,Shot Chart Detail,0041600312,243,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,68,0,688,1,0,20170516,GSW,SAS
1305,Shot Chart Detail,0041600312,272,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,43,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,19,82,1,0,20170516,GSW,SAS
1306,Shot Chart Detail,0041600312,285,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,34,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,11,1,1,20170516,GSW,SAS
1307,Shot Chart Detail,0041600312,321,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,21,1,1,20170516,GSW,SAS
1308,Shot Chart Detail,0041600312,342,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,57,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-71,291,1,1,20170516,GSW,SAS
1309,Shot Chart Detail,0041600312,404,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-135,257,1,0,20170516,GSW,SAS
1310,Shot Chart Detail,0041600313,28,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,1,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,-21,1,1,20170520,SAS,GSW
1311,Shot Chart Detail,0041600313,49,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,44,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,105,224,1,1,20170520,SAS,GSW
1312,Shot Chart Detail,0041600313,143,201939,Stephen Curry,1610612744,Golden State Warriors,2,11,11,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,7,1,0,20170520,SAS,GSW
1313,Shot Chart Detail,0041600313,154,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,179,159,1,0,20170520,SAS,GSW
1314,Shot Chart Detail,0041600313,163,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,10,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,7,1,1,20170520,SAS,GSW
1315,Shot Chart Detail,0041600313,219,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,23,-60,223,1,0,20170520,SAS,GSW
1316,Shot Chart Detail,0041600313,230,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-127,224,1,0,20170520,SAS,GSW
1317,Shot Chart Detail,0041600313,241,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,54,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-114,87,1,1,20170520,SAS,GSW
1318,Shot Chart Detail,0041600313,250,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,21,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,0,20170520,SAS,GSW
1319,Shot Chart Detail,0041600313,301,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,52,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,115,16,1,1,20170520,SAS,GSW
1320,Shot Chart Detail,0041600313,311,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,53,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,11,1,0,20170520,SAS,GSW
1321,Shot Chart Detail,0041600313,328,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,17,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-1,1,1,20170520,SAS,GSW
1322,Shot Chart Detail,0041600313,341,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,63,169,1,1,20170520,SAS,GSW
1323,Shot Chart Detail,0041600313,420,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,32,184,264,1,0,20170520,SAS,GSW
1324,Shot Chart Detail,0041600313,518,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,81,242,1,1,20170520,SAS,GSW
1325,Shot Chart Detail,0041600314,31,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-61,247,1,0,20170522,SAS,GSW
1326,Shot Chart Detail,0041600314,35,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,26,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,42,13,1,1,20170522,SAS,GSW
1327,Shot Chart Detail,0041600314,40,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,56,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,79,23,1,1,20170522,SAS,GSW
1328,Shot Chart Detail,0041600314,56,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,55,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,16,1,1,20170522,SAS,GSW
1329,Shot Chart Detail,0041600314,77,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,16,1,1,20170522,SAS,GSW
1330,Shot Chart Detail,0041600314,103,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-91,229,1,0,20170522,SAS,GSW
1331,Shot Chart Detail,0041600314,116,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,45,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,21,1,0,20170522,SAS,GSW
1332,Shot Chart Detail,0041600314,117,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,195,154,1,1,20170522,SAS,GSW
1333,Shot Chart Detail,0041600314,129,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,115,213,1,0,20170522,SAS,GSW
1334,Shot Chart Detail,0041600314,144,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,30,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,21,1,1,20170522,SAS,GSW
1335,Shot Chart Detail,0041600314,147,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,169,178,1,0,20170522,SAS,GSW
1336,Shot Chart Detail,0041600314,267,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-50,247,1,1,20170522,SAS,GSW
1337,Shot Chart Detail,0041600314,273,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,9,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,61,41,1,1,20170522,SAS,GSW
1338,Shot Chart Detail,0041600314,315,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,25,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-155,8,1,0,20170522,SAS,GSW
1339,Shot Chart Detail,0041600314,344,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,37,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-119,223,1,0,20170522,SAS,GSW
1340,Shot Chart Detail,0041600314,351,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,11,1,1,20170522,SAS,GSW
1341,Shot Chart Detail,0041600314,362,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,112,229,1,0,20170522,SAS,GSW
1342,Shot Chart Detail,0041600314,384,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,217,105,1,1,20170522,SAS,GSW
1343,Shot Chart Detail,0041600314,406,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,137,205,1,1,20170522,SAS,GSW
1344,Shot Chart Detail,0041600314,422,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,48,257,1,0,20170522,SAS,GSW
1345,Shot Chart Detail,0041600314,498,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,18,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,21,1,0,20170522,SAS,GSW
1346,Shot Chart Detail,0041600314,507,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,44,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,7,1,1,20170522,SAS,GSW
1347,Shot Chart Detail,0041600314,514,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-133,175,1,1,20170522,SAS,GSW
1348,Shot Chart Detail,0041600314,525,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,25,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,43,23,1,1,20170522,SAS,GSW
1349,Shot Chart Detail,0041600401,7,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-55,262,1,0,20170601,GSW,CLE
1350,Shot Chart Detail,0041600401,49,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,9,257,1,0,20170601,GSW,CLE
1351,Shot Chart Detail,0041600401,83,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,17,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,138,101,1,1,20170601,GSW,CLE
1352,Shot Chart Detail,0041600401,104,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,3,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,26,1,0,20170601,GSW,CLE
1353,Shot Chart Detail,0041600401,120,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,5,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-130,277,1,1,20170601,GSW,CLE
1354,Shot Chart Detail,0041600401,126,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,10,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-19,33,1,0,20170601,GSW,CLE
1355,Shot Chart Detail,0041600401,130,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,6,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,-11,1,1,20170601,GSW,CLE
1356,Shot Chart Detail,0041600401,139,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,16,1,1,20170601,GSW,CLE
1357,Shot Chart Detail,0041600401,141,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,20,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,23,1,0,20170601,GSW,CLE
1358,Shot Chart Detail,0041600401,215,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,28,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,205,11,1,0,20170601,GSW,CLE
1359,Shot Chart Detail,0041600401,265,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,48,Missed Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,26,1,0,20170601,GSW,CLE
1360,Shot Chart Detail,0041600401,273,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,54,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,13,1,1,20170601,GSW,CLE
1361,Shot Chart Detail,0041600401,297,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,27,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-181,188,1,0,20170601,GSW,CLE
1362,Shot Chart Detail,0041600401,333,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,46,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,12,174,1,1,20170601,GSW,CLE
1363,Shot Chart Detail,0041600401,343,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-150,224,1,1,20170601,GSW,CLE
1364,Shot Chart Detail,0041600401,348,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,215,154,1,1,20170601,GSW,CLE
1365,Shot Chart Detail,0041600401,360,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,177,188,1,0,20170601,GSW,CLE
1366,Shot Chart Detail,0041600401,369,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,13,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,17,259,1,1,20170601,GSW,CLE
1367,Shot Chart Detail,0041600401,377,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,11,1,0,20170601,GSW,CLE
1368,Shot Chart Detail,0041600401,413,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,54,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-25,282,1,1,20170601,GSW,CLE
1369,Shot Chart Detail,0041600401,440,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,62,130,609,1,0,20170601,GSW,CLE
1370,Shot Chart Detail,0041600401,518,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,23,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,120,77,1,1,20170601,GSW,CLE
1371,Shot Chart Detail,0041600402,56,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,38,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,56,1,1,20170604,GSW,CLE
1372,Shot Chart Detail,0041600402,64,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,53,267,1,0,20170604,GSW,CLE
1373,Shot Chart Detail,0041600402,72,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,19,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,86,85,1,1,20170604,GSW,CLE
1374,Shot Chart Detail,0041600402,81,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-235,61,1,0,20170604,GSW,CLE
1375,Shot Chart Detail,0041600402,99,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,86,31,1,0,20170604,GSW,CLE
1376,Shot Chart Detail,0041600402,154,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,1,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,64,164,619,1,0,20170604,GSW,CLE
1377,Shot Chart Detail,0041600402,216,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-212,141,1,0,20170604,GSW,CLE
1378,Shot Chart Detail,0041600402,235,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,63,264,1,0,20170604,GSW,CLE
1379,Shot Chart Detail,0041600402,307,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-53,247,1,1,20170604,GSW,CLE
1380,Shot Chart Detail,0041600402,319,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,7,1,1,20170604,GSW,CLE
1381,Shot Chart Detail,0041600402,327,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,156,237,1,0,20170604,GSW,CLE
1382,Shot Chart Detail,0041600402,347,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,96,277,1,0,20170604,GSW,CLE
1383,Shot Chart Detail,0041600402,421,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,40,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-161,239,1,1,20170604,GSW,CLE
1384,Shot Chart Detail,0041600402,433,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,2,Missed Shot,Driving Bank shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,132,47,1,0,20170604,GSW,CLE
1385,Shot Chart Detail,0041600402,492,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,21,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-81,247,1,1,20170604,GSW,CLE
1386,Shot Chart Detail,0041600402,494,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,133,120,1,0,20170604,GSW,CLE
1387,Shot Chart Detail,0041600402,524,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,29,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,26,1,1,20170604,GSW,CLE
1388,Shot Chart Detail,0041600403,16,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,35,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-42,70,1,0,20170607,CLE,GSW
1389,Shot Chart Detail,0041600403,78,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-143,203,1,0,20170607,CLE,GSW
1390,Shot Chart Detail,0041600403,112,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,36,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-161,208,1,1,20170607,CLE,GSW
1391,Shot Chart Detail,0041600403,116,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,11,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,25,-237,80,1,1,20170607,CLE,GSW
1392,Shot Chart Detail,0041600403,123,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-99,242,1,0,20170607,CLE,GSW
1393,Shot Chart Detail,0041600403,125,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,25,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,-11,1,0,20170607,CLE,GSW
1394,Shot Chart Detail,0041600403,217,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,48,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,8,1,0,20170607,CLE,GSW
1395,Shot Chart Detail,0041600403,225,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,205,124,1,1,20170607,CLE,GSW
1396,Shot Chart Detail,0041600403,292,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-107,232,1,1,20170607,CLE,GSW
1397,Shot Chart Detail,0041600403,342,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,2,1,1,20170607,CLE,GSW
1398,Shot Chart Detail,0041600403,349,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,26,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,120,120,1,0,20170607,CLE,GSW
1399,Shot Chart Detail,0041600403,361,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-174,183,1,1,20170607,CLE,GSW
1400,Shot Chart Detail,0041600403,403,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,41,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,243,-19,1,0,20170607,CLE,GSW
1401,Shot Chart Detail,0041600403,431,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,9,149,1,0,20170607,CLE,GSW
1402,Shot Chart Detail,0041600403,489,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,8,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,7,1,0,20170607,CLE,GSW
1403,Shot Chart Detail,0041600403,496,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-196,190,1,0,20170607,CLE,GSW
1404,Shot Chart Detail,0041600403,523,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,9,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-37,61,1,0,20170607,CLE,GSW
1405,Shot Chart Detail,0041600403,525,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,7,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-45,57,1,1,20170607,CLE,GSW
1406,Shot Chart Detail,0041600403,556,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,19,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,1,1,20170607,CLE,GSW
1407,Shot Chart Detail,0041600404,24,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,128,218,1,0,20170609,CLE,GSW
1408,Shot Chart Detail,0041600404,144,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-222,124,1,0,20170609,CLE,GSW
1409,Shot Chart Detail,0041600404,156,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,5,Missed Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,37,31,1,0,20170609,CLE,GSW
1410,Shot Chart Detail,0041600404,196,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,23,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-174,205,1,0,20170609,CLE,GSW
1411,Shot Chart Detail,0041600404,223,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,59,151,575,1,0,20170609,CLE,GSW
1412,Shot Chart Detail,0041600404,292,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,39,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,7,1,1,20170609,CLE,GSW
1413,Shot Chart Detail,0041600404,308,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,23,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,84,47,1,0,20170609,CLE,GSW
